,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year
1633,1234108,How to Draw Majestic Animals: Dogs,True,35,1524,5,11,All Levels,1.0,Graphic Design,2017
1634,47004,Photoshop Course: Design an eBook Cover in Photoshop,True,50,11893,69,40,All Levels,3.0,Graphic Design,2013
1635,327666,Digital Art for Beginners,True,150,3381,388,57,Beginner Level,15.0,Graphic Design,2016
1636,1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,True,50,1270,53,14,Beginner Level,0.5,Graphic Design,2017
1637,1076222,The most popular techniques in Photoshop,True,20,1753,18,15,Intermediate Level,1.0,Graphic Design,2017
1638,278948,Become a Professional Graphic Designer,True,35,3618,345,207,All Levels,20.5,Graphic Design,2014
1639,1013676,Adobe Illustrator CC 2017 for beginners,True,195,2489,39,12,Beginner Level,1.5,Graphic Design,2017
1640,62497,How to Draw Cute Cartoon Characters,True,55,4080,522,26,All Levels,2.0,Graphic Design,2013
1641,1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,True,20,1602,8,16,Beginner Level,1.0,Graphic Design,2017
1642,1178226,Learn to Create a Mandala with Adobe Illustrator,True,50,7,0,28,All Levels,4.5,Graphic Design,2017
1643,1165268,15  Motion Graphic Elements in After Effect (Series 2),True,30,8,0,20,Intermediate Level,3.0,Graphic Design,2017
1644,1133648,Fantasy map design,True,30,7,2,18,All Levels,2.5,Graphic Design,2017
1645,471136,Creating 2D Game Assets,True,25,57,0,12,All Levels,2.0,Graphic Design,2015
1646,63712,create 9 professional logo design full version,True,35,91,3,34,All Levels,2.0,Graphic Design,2013
1647,1055424,Stencil - Simple Graphic Design For Entrepreneurs,True,95,11,0,10,All Levels,1.0,Graphic Design,2017
1648,843620,Learn Adobe InDesign from Scratch,True,40,6,2,46,Beginner Level,4.5,Graphic Design,2016
1649,1153326,Getting the Life of an Instructional Designer,True,40,5,0,16,All Levels,1.5,Graphic Design,2017
1650,551964,Drawing for All Levels: How to Design Cartoon Women,True,20,5,2,20,All Levels,1.5,Graphic Design,2015
1651,1104858,Photoshop Tools 101,True,50,6,0,49,All Levels,3.0,Graphic Design,2017
1652,517866,How to create gif animation in photoshop,True,20,34,0,18,All Levels,1.0,Graphic Design,2015
1653,1036766,How to Color Comic Books... with a Mouse,True,30,7,0,8,All Levels,2.0,Graphic Design,2017
1654,337072,Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),True,200,5471,72,39,Beginner Level,6.5,Graphic Design,2015
1655,737642,How To Design A Fortune 500 Logo in Illustrator,True,195,3599,43,72,Intermediate Level,5.0,Graphic Design,2016
1656,520766,Canva : Graphic Design Theory Volume2,True,200,4961,38,29,All Levels,2.0,Graphic Design,2015
1657,757900,Canva : Book Cover Design,True,100,3377,20,15,Beginner Level,2.0,Graphic Design,2016
1658,978576,The Complete Figure Drawing Course HD,True,50,1323,136,225,Beginner Level,78.5,Graphic Design,2016
1659,961684,Mastering Logo Design - 20 Projects step-by-step,True,200,2599,24,77,All Levels,7.5,Graphic Design,2016
1660,371490,Graphic Design: Create Animated GIF Ad Banners in Photoshop,True,20,6612,44,20,All Levels,1.0,Graphic Design,2014
1661,1134692,Learn Inkscape : Design Logos and Game Arts,True,20,1675,20,12,Beginner Level,1.0,Graphic Design,2017
1662,507726,Typography: Learn the Basics to Build a Solid Foundation,True,35,5850,19,34,Beginner Level,1.0,Graphic Design,2015
1663,349586,Master Manga Studio 5: Bonus Drawing and Painting,True,165,2325,155,61,All Levels,8.0,Graphic Design,2015
1664,1153710,Learn Adobe Photoshop from scratch to professional,True,20,1276,3,19,Beginner Level,3.5,Graphic Design,2017
1665,1269190,7 Secrets To Designing In Black and White,True,100,1000,1,12,All Levels,1.5,Graphic Design,2017
1666,303042,Photoshop CS 6 ile Fotoğraf İşlemenin Temelleri,True,20,86,10,78,Beginner Level,6.0,Graphic Design,2015
1667,647520,誰でもわかる Adobe Illustrator CS6,True,20,11,2,15,Beginner Level,3.0,Graphic Design,2015
1668,681878,Devenez le king de l'illustration automobile,True,50,42,10,32,Beginner Level,4.5,Graphic Design,2015
1669,873296,Corel Draw X7 Eğitimi (Temelden İleri Seviyeye),True,105,28,6,103,All Levels,12.0,Graphic Design,2016
1670,1164720,调色中级课程,True,200,5,3,7,Beginner Level,1.0,Graphic Design,2017
1671,1019552,Drawing and paint  hot girl with photoshop,True,35,74,1,11,All Levels,1.5,Graphic Design,2016
1672,1147664,Photoshop CC Eğitim Seti (YENİ),True,100,27,5,202,All Levels,16.0,Graphic Design,2017
1673,948294,مدخل في أساسيات الفوطوشوب للمبتدئين فقط,True,120,13,9,7,Beginner Level,1.0,Graphic Design,2016
1674,393850,Creación de iconos con Illustrator,True,20,27,3,54,All Levels,3.0,Graphic Design,2015
1675,733878,Adobe Illustrator Course in Urdu Basics Level Training,False,0,1433,57,8,Beginner Level,1.0,Graphic Design,2016
1676,860656,GraphicDesign Studio,True,95,110,9,22,Beginner Level,2.5,Graphic Design,2016
1677,1246252,Aula de Photoshop - Aprenda como recortar imagens,True,65,15,1,14,Beginner Level,2.0,Graphic Design,2017
1678,622122,Make your own great designs in PowerPoint: Quick & Easy,True,20,19,6,10,Beginner Level,1.0,Graphic Design,2015
1679,222976,Create Kindle eBook Covers with PowerPoint,True,30,87,7,23,All Levels,2.0,Graphic Design,2014
1680,439968,Magazine Design: Start your own magazine in less than 24hrs,True,20,802,10,30,All Levels,2.0,Graphic Design,2015
1681,852060,Essential Skills for Designers - Adobe Bridge,True,20,14,5,13,All Levels,1.0,Graphic Design,2016
1682,546848,Learn to code in Python and learn Adobe Photoshop today!,True,50,1132,1,29,All Levels,2.0,Graphic Design,2015
1683,81278,How to draw Caricatures,True,20,347,31,11,All Levels,4.0,Graphic Design,2013
1684,53556,Essential Skills for Designers - Working with Type,True,45,219,11,25,All Levels,2.0,Graphic Design,2013
1685,1158854,Affinity Designer for beginners,True,20,30,6,23,Beginner Level,4.5,Graphic Design,2017
1686,68876,How to Create Top Ranking Mobile App Icons - iOS Edition,True,35,130,6,13,All Levels,1.0,Graphic Design,2013
1687,514496,Canva - Making Design Simple,True,20,509,4,15,All Levels,0.5333333333333333,Graphic Design,2015
1688,649404,Ribbon Lettering: From Sketch to Wordmark,True,40,342,2,8,All Levels,0.7166666666666667,Graphic Design,2015
1689,108384,How to Make a Custom Graphic ,True,20,87,8,8,Beginner Level,1.0,Graphic Design,2013
1690,753934,Create Flat Designs with Inkscape ,True,30,259,3,11,Beginner Level,1.5,Graphic Design,2016
1691,206592,:::Beginners Guide To Creating Amazing Images with Canva:::,True,25,72,5,17,Beginner Level,1.0,Graphic Design,2014
1692,15467,Learn To Draw - The COMIC BOOK STYLE,True,55,363,14,19,All Levels,2.0,Graphic Design,2012
1693,983444,Adobe Illustrator Vectors For Hand Letterers,True,100,23,2,9,Beginner Level,0.6166666666666667,Graphic Design,2016
1694,74782,How To Create Amazing YouTube Custom Thumbnail Images,True,25,78,6,16,All Levels,1.5,Graphic Design,2013
1695,456988,Graphic Design Bootcamp: Professional Workflow & Layout Tips,True,20,99,10,9,All Levels,1.5,Graphic Design,2015
1696,1049760,Promotional Design Master Class,True,50,14,2,26,All Levels,2.0,Graphic Design,2016
1697,808808,Introduction to GIMP 2.8: Tutorials for Beginners,True,20,282,8,28,Beginner Level,3.0,Graphic Design,2016
1698,599652,48 Logo Designs and Techniques,True,20,113,9,48,All Levels,9.0,Graphic Design,2015
1699,524748,Photoshop JumpStart,True,20,66,13,13,Beginner Level,2.0,Graphic Design,2015
1700,310652,How To Sell Practically Anything: Professional Design Mockup,True,50,52,2,19,All Levels,2.5,Graphic Design,2014
1701,946326,"Learn Calligraphy, Handwriting animation wz After Effects",True,40,116,1,18,All Levels,2.5,Graphic Design,2016
1702,1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,True,95,623,14,30,Beginner Level,3.0,Graphic Design,2017
1703,1190334,Course Bundle | Exploring Art : Silhouette & Linear Line Art,True,80,827,1,15,All Levels,1.0,Graphic Design,2017
1704,895394,How To Build Your Own Web Banner Design Business,True,20,5000,7,21,All Levels,1.0,Graphic Design,2016
1705,1100628,Canva: Design and Sell Your Own Professional Canva Designs,True,200,793,26,52,All Levels,3.0,Graphic Design,2017
1706,996868,How to Design a Logo in Adobe Illustrator,True,100,972,44,24,All Levels,1.0,Graphic Design,2016
1707,751230,Illustrator CC: Design and drawing from scratch to expert!,True,150,2427,99,97,Beginner Level,11.0,Graphic Design,2016
1708,356840,Logo design: How To Design an Awesome Logo in Illustrator,True,195,3131,131,56,All Levels,5.5,Graphic Design,2014
1709,269082,Photoshop: Real World Hands-on Freelance Mastery,True,105,5950,25,29,All Levels,2.5,Graphic Design,2014
1710,449788,Graphic Design: Beginner's Graphic Design Guide to Photoshop,True,25,4550,74,15,All Levels,1.0,Graphic Design,2015
1711,792232,Most Wanted Flat Design Techniques,True,195,2081,35,61,Intermediate Level,4.5,Graphic Design,2016
1712,1164876,3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,True,20,785,2,29,All Levels,4.5,Graphic Design,2017
1713,861444,Design your own Social Media Logo Icons in Adobe Illustrator,True,50,2424,29,15,Beginner Level,1.5,Graphic Design,2016
1714,148982,Mashup - Transform a scanned sketch into a digital painting,True,20,57,3,16,Intermediate Level,2.0,Graphic Design,2014
1715,861742,Motion Graphic With After Effect From Scratch in 5 Hours,True,30,50,7,45,All Levels,4.0,Graphic Design,2016
1716,817074,Introduction to Photoshop CC: Tutorials for Beginners,True,20,262,0,12,Beginner Level,1.0,Graphic Design,2016
1717,286160,Making Killer Images in Photoshop that WOW Clients!,True,95,45,1,26,Intermediate Level,5.0,Graphic Design,2014
1718,788722,Simple Photoshop CC: Smart Objects,True,20,272,0,11,Intermediate Level,0.5,Graphic Design,2016
1719,1008654,Learn Photo Manipulation - Build 3 projects,True,40,10,1,18,All Levels,2.5,Graphic Design,2016
1720,964478,Zombie Apocalypse Photoshop Actions,True,50,12,1,15,All Levels,1.5,Graphic Design,2016
1721,953220,Creative Perspective Illustration with GIMP,True,50,43,3,57,All Levels,6.5,Graphic Design,2016
1722,64078,iPhone icons in iOS7 - learn flat design,True,20,165,4,41,All Levels,3.0,Graphic Design,2013
1723,1046540,How to draw professional manga artwork by Punix,True,35,83,3,17,Beginner Level,1.5,Graphic Design,2017
1724,622284,How do I Create a Stylized Graphics from Images in Photoshop,True,50,17,1,12,All Levels,1.0,Graphic Design,2015
1725,31150,Advance Design of Logos and Brand Identity   ,True,20,34,4,38,All Levels,2.0,Graphic Design,2013
1726,574132,Como utilizar o Corel Draw por completo!,True,30,293,32,44,All Levels,7.0,Graphic Design,2015
1727,724824,Photoshop　中級者、上級者がプロになるために最後に学ぶ「超絶技巧」テクニック,True,85,113,5,39,Intermediate Level,4.5,Graphic Design,2016
1728,883324,Corel Draw X7: Mão na Massa,True,25,72,13,40,Beginner Level,4.0,Graphic Design,2016
1729,502204,Dibujo digital básico: cómo ilustrar en Photoshop,True,20,155,36,90,Beginner Level,5.0,Graphic Design,2016
1730,283038,Adobe Illustrator CS6 باللغة العربية,True,35,48,15,74,All Levels,8.0,Graphic Design,2014
1731,650720,Creare un logo con Adobe Illustrator,False,0,1447,121,13,All Levels,1.0,Graphic Design,2015
1732,586680,Mestres do Photoshop,True,30,86,18,52,All Levels,5.5,Graphic Design,2015
1733,899240,illustrator CC 2015.3 - Curso básico de ferramentas,True,20,13,6,12,Beginner Level,1.0,Graphic Design,2016
1734,520876,Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,True,35,15,5,32,All Levels,2.0,Graphic Design,2015
1735,1083784,Crie seu Cartão de Visita no CorelDRAW X8,True,20,28,3,38,Beginner Level,4.0,Graphic Design,2017
1736,651352,Curso de Maya 3D,True,20,62,9,41,All Levels,4.0,Graphic Design,2016
1737,968268,Photoshop: Organización de eventos y decoración de fiestas,True,120,125,5,56,Beginner Level,8.5,Graphic Design,2016
1738,479760,Podcast Cover Art | Design Like the Best,True,20,33,2,7,All Levels,1.0,Graphic Design,2015
1739,134690,Learn Drawing and Painting a Landscape with Oil Colours,True,20,51,2,20,Intermediate Level,2.0,Graphic Design,2014
1740,692918,Enhance your chroma key with an animated Slides background,True,25,361,2,9,Intermediate Level,1.0,Graphic Design,2016
1741,1092632,The Complete Motion Graphic Course,True,65,50,6,115,All Levels,9.5,Graphic Design,2017
1742,753154,Making Corporate Flyers in Photoshop,True,20,4,3,7,All Levels,0.5166666666666666,Graphic Design,2016
1743,46524,Rock-Solid Brands,True,20,134,4,13,Beginner Level,0.5166666666666666,Graphic Design,2016
1744,634480,Typographic Poster Design - From Sketch to Vector,True,45,36,5,20,Intermediate Level,1.5,Graphic Design,2015
1745,771044,"Make Money With Photoshop: Logos, Business Cards & Brochures",True,100,32,4,21,All Levels,5.0,Graphic Design,2016
1746,497268,Photoshop the Art of Clipart,True,20,30,3,22,Beginner Level,1.0,Graphic Design,2015
1747,435138,Adobe Illustrator Creative Cloud:  Mastering the Upgrades,True,20,22,3,57,Intermediate Level,2.0,Graphic Design,2015
1748,334530,Illustrator 101: Learn Quickly and Easily to create Artwork,True,40,452,3,37,All Levels,1.0,Graphic Design,2014
1749,904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,True,40,67,8,25,All Levels,1.0,Graphic Design,2016
1750,397946,Easy Steps To Become A Photoshop Expert,True,20,1081,11,47,All Levels,8.0,Graphic Design,2015
1751,561800,Intro to Adobe Illustrator,True,20,189,13,55,Beginner Level,6.0,Graphic Design,2015
1752,810234,Beginners Guide: Photoshop Poster/Artwork,True,20,775,5,6,Beginner Level,1.0,Graphic Design,2016
1753,559046,Basic Graphic Design for PowerPoint,True,20,88,8,14,Beginner Level,1.0,Graphic Design,2015
1754,338308,Master Graphic Design Using Photoshop with Rachael,True,25,598,22,13,All Levels,1.5,Graphic Design,2014
1755,477634,Adobe Illustrator CC - Print Design for Beginners,True,50,145,35,55,Beginner Level,6.0,Graphic Design,2016
1756,913194,Adobe Illustrator | Master in 3D,True,25,445,4,14,All Levels,0.5333333333333333,Graphic Design,2016
1757,429866,From Drawing to Illustration,True,20,237,25,32,Beginner Level,6.0,Graphic Design,2015
1758,632702,Adobe Suite : Unleash your creativity & benefit from it !,True,200,1005,4,46,All Levels,9.5,Graphic Design,2015
1759,429366,Become a Logo Designer: Guide to Complimentary Logo Software,True,35,485,9,21,All Levels,2.5,Graphic Design,2015
1760,433084,DIY Beautiful Social Graphics That Don't Require Photoshop,True,20,238,9,22,All Levels,2.5,Graphic Design,2015
1761,185092,Design while you learn InDesign CC,True,20,1116,3,21,Beginner Level,2.5,Graphic Design,2014
1762,395652,R Graph Essentials,True,85,105,4,41,All Levels,2.0,Graphic Design,2015
1763,943724,Car Sketching with Simple Analog Tools,True,40,23,5,10,All Levels,0.6166666666666667,Graphic Design,2016
1764,546124,Drawing Anime & Manga Style,True,25,82,5,40,All Levels,8.0,Graphic Design,2015
1765,876444,Inkscape 101 for Beginners - Design Vector Graphics,True,195,13,5,26,Beginner Level,1.0,Graphic Design,2016
1766,893978,"How to Fix Common Branding Mistakes, for Graphic Designers",True,35,19,2,9,Intermediate Level,1.5,Graphic Design,2016
1767,1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,False,0,105,2,22,All Levels,2.0,Graphic Design,2017
1768,273256,Mind-Blowing Photoshop: Master Skills Season 1,True,20,94,3,69,All Levels,3.0,Graphic Design,2014
1769,1240730,Architectural Drawing For Creatives,True,195,5,0,156,All Levels,24.0,Graphic Design,2017
1770,651014,Adobe Photoshop (Complete Beginner),True,200,98,3,33,Beginner Level,2.0,Graphic Design,2015
1771,1236254,Character Design,True,75,5,0,24,Intermediate Level,2.0,Graphic Design,2017
1772,1201118,Icon Design Masterclass: Learn Icon Design Principles,True,40,6,0,15,Beginner Level,2.5,Graphic Design,2017
1773,1227748,create stunning Photoshop compositions in minutes,True,20,5,0,29,All Levels,2.0,Graphic Design,2017
1774,408118,Marvelous Logo Design,True,20,91,5,13,All Levels,1.5,Graphic Design,2015
1775,1258402,Canva Complete Course For Graphics Design | 20 Projects,True,20,3,3,27,All Levels,2.5,Graphic Design,2017
1776,489114,The Complete Video Production Guide - Learn Top Video Tools,True,195,121,9,77,All Levels,7.5,Graphic Design,2015
1777,16689,Drawing With Confidence,True,25,105,7,10,All Levels,2.0,Graphic Design,2012
1778,1089062,Add realistic car paint to your pencil drawing in Photoshop!,True,25,17,3,8,Beginner Level,1.0,Graphic Design,2017
1779,709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,True,20,380,1,26,All Levels,1.0,Graphic Design,2017
1780,385662,Learn print production from start to finish,True,35,494,6,16,All Levels,1.0,Graphic Design,2015
1781,508570,Step by Step Gif animation in Photoshop,True,20,518,2,17,All Levels,1.0,Graphic Design,2015
1782,934790,Adobe - Create a professional logo step-by-step (Farming),True,20,214,0,15,All Levels,1.0,Graphic Design,2016
1783,1133716,Adobe Illustrator CC Advanced,True,30,11,1,27,Beginner Level,1.5,Graphic Design,2017
1784,473474,Mastering Realistic Real Life Drawing with Pencil,True,20,33,5,12,Beginner Level,0.65,Graphic Design,2015
1785,1143032,Silhouettes that Sells,True,25,9,1,13,Beginner Level,1.0,Graphic Design,2017
1786,121490,FullPage: The Complete Guide to Flat Websites,True,20,817,14,13,All Levels,0.6333333333333333,Graphic Design,2013
1787,339560,How to design professional PowerPoint business presentation,True,20,286,7,7,All Levels,1.0,Graphic Design,2014
1788,659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,True,20,774,3,17,Beginner Level,3.0,Graphic Design,2015
1789,835082,Corel Painter 2016,True,40,41,9,86,All Levels,8.0,Graphic Design,2016
1790,335902,eBook Cover Design,True,20,30,3,14,Intermediate Level,1.5,Graphic Design,2014
1791,441106,"Photoshop tips and tricks, how to change clothes",True,20,837,4,26,All Levels,2.0,Graphic Design,2015
1792,624356,How to make Better Compositions: Take your art to new height,True,30,11,3,8,All Levels,0.5333333333333333,Graphic Design,2016
1793,456388,Adobe Photoshop CC | The Essential Guide,True,20,254,5,81,All Levels,4.5,Graphic Design,2015
1794,955242,Learn to Composite a 2D Action Shot in Photoshop,True,20,40,2,8,Beginner Level,1.5,Graphic Design,2016
1795,496430,Infographic Design: How To Create Your Own Infographic,True,20,84,8,13,All Levels,2.0,Graphic Design,2015
1796,793246,Autodesk Inventor 2016 : Complete Guide ,True,20,23,4,83,Beginner Level,7.5,Graphic Design,2016
1797,547190,Amazing Graphic Design for Beginners,True,20,32,10,5,Beginner Level,0.7,Graphic Design,2015
1798,696630,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",False,0,4529,193,7,Beginner Level,0.6,Musical Instruments,2015
1799,643970,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,True,20,823,11,10,All Levels,0.7,Musical Instruments,2015
1800,801486,Playing Piano:  Popular Pieces Vol. II,True,150,1472,4,24,Beginner Level,1.5,Musical Instruments,2016
1801,455054,Ninja Chord Changes - Master your guitar chord changes,True,30,1327,11,13,Beginner Level,1.5,Musical Instruments,2015
1802,1257976,Your First 10 Guitar Lessons - Learn how to play guitar,False,0,924,4,18,Beginner Level,1.0,Musical Instruments,2017
1803,1253224,Pentatonic Scale Crash Course for Bass Guitar,False,0,898,6,24,Intermediate Level,1.0,Musical Instruments,2017
1804,837722,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),True,50,1039,29,9,All Levels,1.5,Musical Instruments,2016
1805,631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,True,80,1474,10,102,All Levels,2.0,Musical Instruments,2015
1806,149728,Learn Jazz Piano Today,True,50,1167,66,44,All Levels,3.0,Musical Instruments,2014
1807,195576,Learn To Play The Drums Without A Drum Kit,True,25,1589,52,39,All Levels,2.0,Musical Instruments,2014
1808,1048302,Learn Travis Picking From Scratch,True,40,219,30,25,Intermediate Level,1.5,Musical Instruments,2017
1809,560662,Instant Harmonica - how to get single notes in 5 easy steps,True,20,835,10,7,Beginner Level,0.6333333333333333,Musical Instruments,2015
1810,661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,True,70,747,5,28,All Levels,1.0,Musical Instruments,2015
1811,640496,Teaching Music : Start teaching an instrument successfully.,True,30,1337,5,18,Beginner Level,1.5,Musical Instruments,2015
1812,1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,False,0,530,11,13,Beginner Level,2.0,Musical Instruments,2017
1813,101498,Blues Guitar Lessons - From Texas To Carolina,True,20,1297,12,9,Intermediate Level,2.5,Musical Instruments,2013
1814,729464,Instant Harmonica - play the groovy Beatles Yesterday today!,True,40,295,7,14,All Levels,1.0,Musical Instruments,2016
1815,961630,Beginner Guitar Quick-Start Course,False,0,2084,20,7,Beginner Level,1.0,Musical Instruments,2016
1816,544234,Mike G's Beginner Drum Course: Part 1,True,35,515,14,20,Beginner Level,3.0,Musical Instruments,2015
1817,517366,Guitar for Beginners - Learn the Basics,True,20,1026,13,19,Beginner Level,0.5166666666666666,Musical Instruments,2015
1818,271652,How To Play The Djembe: For Beginners,True,30,414,18,19,All Levels,1.0,Musical Instruments,2014
1819,760066,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials,True,45,198,21,15,All Levels,2.5,Musical Instruments,2016
1820,80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,True,40,250,24,39,Beginner Level,3.0,Musical Instruments,2013
1821,820086,Bass Guitar Lessons For Beginners,True,95,180,21,38,Beginner Level,2.5,Musical Instruments,2016
1822,1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,True,50,128,10,18,All Levels,2.0,Musical Instruments,2016
1823,206332,Rock Drumset Grooves: Level 1,True,20,709,12,38,Beginner Level,2.0,Musical Instruments,2014
1824,624662,Guitar: The Next Level,True,55,117,12,10,Beginner Level,1.0,Musical Instruments,2015
1825,470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,True,50,305,39,108,Beginner Level,7.0,Musical Instruments,2015
1826,331970,Learn Oud 1 (No Prior Music Knowledge Required!),True,20,153,27,38,Beginner Level,3.5,Musical Instruments,2015
1827,705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,True,20,81,5,14,All Levels,1.0,Musical Instruments,2016
1828,932804,Improvise On The Piano In 30 Minutes,True,40,85,8,19,Beginner Level,1.5,Musical Instruments,2016
1829,1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,True,35,73,9,45,All Levels,3.0,Musical Instruments,2017
1830,760300,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials,True,45,178,21,11,All Levels,2.0,Musical Instruments,2016
1831,636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,True,20,122,9,11,Beginner Level,0.6333333333333333,Musical Instruments,2015
1832,371896,Learn to Play Trombone: Go From Beginner to Pro in No Time!,True,50,402,47,123,All Levels,7.5,Musical Instruments,2015
1833,636842,FingerstyleGuitar by Jacques Stotzem - Basic Level,True,30,119,12,16,All Levels,1.5,Musical Instruments,2015
1834,564446,Instant Harmonica - play two Star Wars themes in 30 minutes ,True,20,605,21,11,Beginner Level,0.7,Musical Instruments,2015
1835,925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,True,100,476,16,91,Beginner Level,4.0,Musical Instruments,2016
1836,324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,True,50,707,116,108,Beginner Level,7.0,Musical Instruments,2014
1837,1008054,Play Piano 7: Improvise on For All We Know in F Key by Ear,True,50,438,3,77,All Levels,1.5,Musical Instruments,2016
1838,40495,World's Fastest Piano Method - The Piano Revolution!,True,95,1199,58,31,Beginner Level,2.0,Musical Instruments,2013
1839,184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,True,50,966,157,145,Beginner Level,7.5,Musical Instruments,2014
1840,338926,Learn to Play Clarinet: Beginner to Pro in Under Five Hours,True,50,877,93,88,Beginner Level,6.0,Musical Instruments,2015
1841,104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",True,50,1504,15,14,All Levels,0.6833333333333333,Musical Instruments,2013
1842,413182,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key,True,95,1064,11,110,All Levels,2.5,Musical Instruments,2015
1843,1108666,Worship Piano: From Beginner to Pro,True,80,117,11,32,All Levels,3.0,Musical Instruments,2017
1844,692658,Easy to play Christmas Songs for Guitar,True,100,1229,8,11,All Levels,0.5,Musical Instruments,2015
1845,173776,Ultimate Blues Guitar Beginner Lessons,True,20,922,57,90,Beginner Level,10.5,Musical Instruments,2014
1846,1254852,How to Play Piano - Your First Lesson!,False,0,662,7,13,Beginner Level,0.5166666666666666,Musical Instruments,2017
1847,637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,True,50,1732,6,34,Beginner Level,2.0,Musical Instruments,2015
1848,953442,Blues School! A Course For Beginners in Blues Piano & Improv,True,120,326,44,54,All Levels,3.0,Musical Instruments,2017
1849,648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,True,80,1284,6,99,All Levels,2.0,Musical Instruments,2015
1850,670640,31 Day Guitar Challenge,True,40,1029,22,32,Beginner Level,3.5,Musical Instruments,2015
1851,403078,Percussive Fingerstyle Guitar,True,50,886,43,74,Intermediate Level,1.5,Musical Instruments,2015
1852,174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,True,50,1213,158,77,Beginner Level,5.0,Musical Instruments,2014
1853,396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",True,100,1605,19,52,Beginner Level,2.0,Musical Instruments,2015
1854,20387,Guitar Insanity Workout - Eatmystrings!,True,50,2673,17,29,All Levels,2.5,Musical Instruments,2012
1855,646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,True,100,1987,7,43,Beginner Level,3.0,Musical Instruments,2016
1856,783292,Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi,True,75,1052,6,43,Intermediate Level,0.5,Musical Instruments,2016
1857,515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,True,50,1548,10,20,Beginner Level,2.0,Musical Instruments,2015
1858,147404,Guitar Fretboard Mastery for the Blues Guitarist,True,20,257,6,5,All Levels,1.0,Musical Instruments,2014
1859,260900,Quick & Easy Piano Chords: Play more songs with more chords,True,55,1818,4,90,Beginner Level,2.5,Musical Instruments,2014
1860,563650,Instant Harmonica - play Scarborough Fair in 8 easy lectures,True,40,543,4,12,Beginner Level,1.0,Musical Instruments,2015
1861,743674,Piano With Willie: Blues n' Boogie Vol. 2,True,40,95,8,11,Intermediate Level,2.5,Musical Instruments,2016
1862,71912,Have Fun with Beginner Blues Piano,True,75,321,24,27,All Levels,2.5,Musical Instruments,2013
1863,1186514,Learn to Play Harp: Beginners Course,False,0,408,7,10,Beginner Level,0.6833333333333333,Musical Instruments,2017
1864,1104494,Instant Harmonica - play this classic 8 bar blues tune!,True,40,43,4,13,All Levels,1.0,Musical Instruments,2017
1865,764534,Guitar Lessons - Learning The Neck - Fretboard Mastery,True,45,239,30,49,All Levels,6.0,Musical Instruments,2016
1866,808292,Take your double bass drum technique to the next level,True,40,584,7,196,Intermediate Level,5.5,Musical Instruments,2016
1867,630734,How To Play The Cajon: For Beginners,True,30,144,15,25,All Levels,1.5,Musical Instruments,2015
1868,757284,Slide Guitar- Slide Soloing Essentials,True,50,297,20,17,All Levels,3.0,Musical Instruments,2016
1869,356060,Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales,True,60,1137,4,45,All Levels,1.0,Musical Instruments,2016
1870,1045886,Learn Acoustic Guitar for Worship,True,40,86,18,26,Beginner Level,2.0,Musical Instruments,2017
1871,939668,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,True,70,98,18,31,Intermediate Level,2.5,Musical Instruments,2016
